# boujou export: text
# Creation date : Sat Nov 28 16:00:18 2015

# The image sequence file name was 
# boujou frame 0 is image sequence file 1
# boujou frame 18 is image sequence file 19
# One boujou frame for every image sequence frame
# Exporting camera data for boujou frames 0 to 18
# First boujou frame indexed to animation frame 1
#The Camera (One line per time frame)
#Image Size 4000 3000
#Filmback Size 6.2476990685700589e+00 4.6857743014275437e+00
#Line Format: Camera Rotation Matrix (9 numbers - 1st row, 2nd row, 3rd row) Camera Translation (3 numbers) Focal Length (mm)
#rotation applied before translation
#R(0,0)	R(0,1)	R(0,2)	R(1,0)	R(1,1)	R(1,2)	R(2,0)	R(2,1)	R(2,2)	Tx	Ty	Tz	F(mm)
8.4344886685700338e-02	-9.9630749759335502e-01	-1.6040895524982026e-02	-9.9643564693532560e-01	-8.4356386144706988e-02	4.0412675102078494e-05	-1.3934154282142612e-03	1.5980311507355120e-02	-9.9987133574154030e-01	-3.2202362943320004e+01	1.1466872282221583e+02	9.0115738328269103e+01	3.6488697295473984e+00
1.7917406976370981e-02	-9.9965222893780625e-01	-1.9349100933082966e-02	-9.9983470212169157e-01	-1.7854199368104871e-02	-3.4345302666461443e-03	3.0878731307543636e-03	1.9407440444311565e-02	-9.9980688950163199e-01	-1.2852694139424621e+01	1.1458701783208319e+02	9.0520090093676828e+01	3.6488697295473984e+00
-9.9661037819660403e-01	7.9708692983678955e-02	-2.0353828476611116e-02	7.9407490694488325e-02	9.9672631368859665e-01	1.5202171632560754e-02	2.1498941658287602e-02	1.3534395574782185e-02	-9.9967725574007049e-01	1.5655593484836366e+01	1.1467747676481744e+02	9.0336285070547106e+01	3.6488697295473984e+00
-9.8281269734827004e-01	1.8302431916378675e-01	-2.4110174732888894e-02	1.8296584295634410e-01	9.8310837639042914e-01	4.6282374883579568e-03	2.4549994751375013e-02	1.3735212607353733e-04	-9.9969859402326899e-01	1.2815811521302772e+01	8.9792776248188744e+01	9.1085988061245729e+01	3.6488697295473984e+00
-9.8385741862652087e-01	1.7702144811850432e-01	-2.6229500940474142e-02	1.7728442368449857e-01	9.8412676533380350e-01	-8.0462955749989792e-03	2.4388787022192972e-02	-1.2566489551688629e-02	-9.9962356435206801e-01	6.8913471588403610e+00	4.3689074288947232e+01	9.0967127684308693e+01	3.6488697295473984e+00
-9.8385870110346219e-01	1.7688708238232317e-01	-2.7074274676841942e-02	1.7734328775372354e-01	9.8402735941902064e-01	-1.5476246428942955e-02	2.3904278941392507e-02	-2.0027880594275613e-02	-9.9951361643911241e-01	8.2175625953786491e-01	1.1879657787428552e+00	9.1469021025047979e+01	3.6488697295473984e+00
1.3705886113988640e-02	-9.9979419482152199e-01	1.4957161729909609e-02	-9.9960811208849876e-01	-1.4065418188305335e-02	-2.4203021671995086e-02	2.4408419299441510e-02	-1.4619576340386693e-02	-9.9959516658241687e-01	1.1503294919955689e+00	-5.9621949256729270e+00	9.0595758957234565e+01	3.6488697295473984e+00
2.5312272422111565e-02	-9.9967953065294957e-01	-3.5335297808965910e-04	-9.9927428167852206e-01	-2.5291943915482819e-02	-2.8482056612009209e-02	2.8463992002219930e-02	1.0740421194645293e-03	-9.9959424147642173e-01	3.8840057155903807e+01	-5.9245118278725926e+00	9.1201595276514084e+01	3.6488697295473984e+00
9.9250784642884693e-01	-1.2184917699224057e-01	8.9973798122547945e-03	-1.2171621432792809e-01	-9.9246497660675748e-01	-1.4086638301099821e-02	1.0646029628467987e-02	1.2885972034028362e-02	-9.9986029713049807e-01	4.8120804370680844e+01	-2.7300892852832210e+00	9.0143766047273658e+01	3.6488697295473984e+00
9.9258043087303416e-01	-1.2107985895072301e-01	-1.1124567603945142e-02	-1.2123210656040338e-01	-9.9252238420413563e-01	-1.4215948532024982e-02	-9.3201173183993895e-03	1.5459127084385977e-02	-9.9983706212710466e-01	5.4286257996074944e+01	3.9762808781309523e+01	9.1106301769108896e+01	3.6488697295473984e+00
9.8785627491133265e-01	-1.5412940576895712e-01	-1.9598632493458026e-02	-1.5436348431650002e-01	-9.8795241696703606e-01	-1.1042486978090568e-02	-1.7660544385015940e-02	1.3933703251462020e-02	-9.9974694652483176e-01	6.0559255469200252e+01	8.6530512201026397e+01	9.1215729348843666e+01	3.6488697295473984e+00
-8.3600460877873461e-01	-5.4869611594834000e-01	5.3727501264056246e-03	-5.4837577304239260e-01	8.3578440853573532e-01	2.7357521611601161e-02	-1.9501426636866531e-02	1.9924728148130944e-02	-9.9961127422981266e-01	6.4495176146471636e+01	1.1408431978075393e+02	8.9885174259421845e+01	3.6488697295473984e+00
-9.1032591367539795e-01	-4.1368053512417530e-01	-1.3234264257140265e-02	-4.1382466853157346e-01	9.1028951031241856e-01	1.1052200229382820e-02	7.4749318247867708e-03	1.5537769291406513e-02	-9.9985134051000879e-01	7.4028636714305662e+01	9.5874065190805823e+01	9.0501424307475304e+01	3.6488697295473984e+00
-9.0751170748719978e-01	-4.1921958040398261e-01	-2.6027757866857883e-02	-4.1928737179358172e-01	9.0784841210926792e-01	-3.0594909889261404e-03	2.4911857178818858e-02	8.1365862982723351e-03	-9.9965653868481874e-01	9.6417836399137627e+01	5.3803044408322698e+01	9.1616878791130503e+01	3.6488697295473984e+00
-9.9045346326219741e-01	1.3267939132041182e-01	-3.7391392468904966e-02	1.3268931620057808e-01	9.9115517734162673e-01	2.2270597457913488e-03	3.7356157165073706e-02	-2.7556392603757425e-03	-9.9929821573648625e-01	1.0248581908527399e+02	4.0148821268535059e+01	9.0282266045041922e+01	3.6488697295473984e+00
-9.8702921428782064e-01	1.5535472922936222e-01	-4.0475155940882253e-02	1.5580809371145679e-01	9.8775264900438564e-01	-8.2790288573596285e-03	3.8693256213054902e-02	-1.4478000237968840e-02	-9.9914624526779849e-01	9.7022255454924121e+01	2.3222873172930649e+00	9.1445502447350535e+01	3.6488697295473984e+00
5.2389507367352361e-01	8.5174789292405273e-01	-7.7122422193183727e-03	8.5160065947409780e-01	-5.2357433485732063e-01	2.5421106624138053e-02	1.7614441912669136e-02	-1.9885743087710975e-02	-9.9964708205343855e-01	9.4970274006236536e+01	-5.7248973956348177e+00	9.0453641247855529e+01	3.6488697295473984e+00
-2.4066293545245140e-01	9.7028143733492356e-01	-2.5204838080897029e-02	6.1037221948429099e-01	1.3110030477370130e-01	-7.8119041454056692e-01	-7.5467019629850873e-01	-2.0338791127182962e-01	-6.2378381861607524e-01	6.5128057575006082e+01	6.7243959321618902e+01	4.4980967879489505e+01	3.6488697295473984e+00
-7.0815503207257258e-01	7.0554174442705908e-01	-2.6968452330753033e-02	4.5296425107038413e-01	4.2467909325240033e-01	-7.8388204151298468e-01	-5.4160856511187094e-01	-5.6732575706126842e-01	-6.2032382476599979e-01	5.5963578124385997e+01	8.5010525041296361e+01	4.5363829104994643e+01	3.6488697295473984e+00

#3D Scene Points
#x	y	z
-37.127470	68.406072	2.646746
-44.294626	151.798328	3.844270
-35.031658	43.743960	2.794864
-45.191263	161.517091	3.864642
-37.064896	65.100995	2.608629
-37.891761	73.943439	2.802043
-46.255430	169.926135	3.885638
-36.638499	57.320375	2.832247
-35.785245	45.968938	2.147289
-65.567717	54.619138	2.127443
22.854312	94.665714	5.740087
14.550118	179.398854	8.000477
15.074039	173.535900	7.682551
13.696609	181.777329	8.423743
20.755175	103.962126	6.613220
19.037726	63.833663	13.889623
18.371610	134.756181	6.036574
17.462042	142.982959	6.447341
21.517452	89.001492	6.126532
21.044476	94.208308	5.682159
20.801117	97.228972	5.499412
21.172227	85.976886	6.187456
18.071763	126.442510	6.148052
20.977065	91.988145	5.488484
20.679220	82.356097	7.130351
12.313828	180.221833	8.019037
17.982733	116.518438	6.470922
16.121181	143.164789	6.104279
17.819112	66.384109	12.691097
17.721960	69.870353	12.123157
17.570006	72.227138	12.001279
15.633788	141.338085	6.448157
19.136783	80.655463	7.781340
13.222948	163.066987	7.211115
17.399996	62.313196	12.255411
18.687229	81.214321	7.831524
18.146866	57.092494	11.441849
17.369578	113.495265	5.711460
17.756842	76.299593	9.723890
19.234262	85.996254	5.765288
16.687310	66.070009	12.502270
14.675028	140.768485	6.331222
17.217328	106.122133	6.479483
18.549872	80.847753	7.346252
17.931844	55.070153	10.755997
11.085878	173.969155	7.177558
16.571455	75.801155	10.125895
16.506491	75.909026	9.827753
16.850604	57.185930	11.016094
9.072230	184.263212	7.937139
17.203343	94.949041	5.611804
17.848320	85.489869	5.756300
9.155466	182.220680	7.525728
8.509140	186.067828	7.921052
15.990160	62.794063	11.282914
15.300522	71.181207	10.913886
10.685000	157.241659	7.198524
15.463012	77.793677	8.496204
15.335467	60.031631	10.922106
10.244418	158.569001	6.672023
14.446051	68.470357	10.582707
7.906626	179.746436	6.954438
2.246474	85.694029	4.883815
1.819760	89.195178	5.160064
2.785148	78.622766	4.961784
2.836303	74.796603	5.002911
2.020361	83.583526	4.980114
2.198641	81.136921	4.875448
-7.302831	187.238187	7.738512
-6.827689	182.644250	6.745835
-0.055072	105.955614	4.646434
0.684971	93.893144	4.977566
0.604770	93.196210	4.856189
-4.219699	149.725885	5.819285
-1.296999	115.695925	5.038297
-7.852209	187.476377	7.399465
-6.275214	172.434855	6.431954
-1.850049	120.592959	5.355315
3.503038	54.795459	4.925125
-7.320157	179.893224	6.811256
2.212018	66.596834	5.063523
1.703277	73.756559	4.344466
2.065552	65.680226	4.823485
-0.360403	92.244277	4.679029
-0.887414	98.857619	4.447911
0.008080	84.648460	4.954200
-4.608784	140.453885	5.063839
-1.498605	101.835608	4.450883
1.668988	61.268133	4.627708
-6.352159	155.695369	5.701493
1.064479	64.563900	4.758307
-0.092253	75.419712	4.709737
0.570187	67.904894	4.413849
1.443512	55.785246	4.608592
1.805511	49.163353	4.122481
-7.814419	157.978354	5.747765
-0.014737	64.344231	4.389429
-1.148890	76.905875	4.611454
-10.872346	187.923233	7.163011
-9.136307	168.825358	6.303289
-1.536294	79.158118	4.701597
-54.665577	100.011542	2.651672
-51.804818	63.890546	2.112857
-50.444841	48.202596	1.839408
-62.587812	187.812340	3.360333
-59.502857	151.729765	3.203324
-55.706356	108.673497	3.141278
-54.312643	91.180616	3.138975
-62.918824	185.592054	3.006641
-62.467691	181.320266	3.253149
-53.124317	73.914933	2.283036
-51.701639	56.121917	1.919475
-62.837656	183.706136	3.087979
-55.977724	105.518428	2.752687
-51.921970	58.987440	2.455415
-51.311024	49.102732	1.742488
-50.646178	43.523026	2.060323
-63.331562	188.424846	3.294674
-56.426700	111.148468	3.129165
-51.855515	54.505982	1.816271
-61.169196	162.863063	3.322462
-60.843510	159.161852	3.189692
-59.065013	139.501207	3.183062
-53.683772	76.106484	2.277124
-58.895647	137.163077	3.299096
-61.172969	159.595456	3.195672
-51.798933	48.047863	1.739437
-60.894182	153.770034	3.319448
-60.104824	146.052404	3.755142
-61.500627	158.917134	3.173513
-59.132723	131.366043	3.268709
-53.017937	60.642292	2.552798
-56.628420	101.453216	2.929847
-58.109023	118.522453	3.218507
-52.247161	45.778554	1.768375
-54.863262	77.225491	2.457877
-64.235983	183.297715	3.177934
-56.723940	98.901575	2.805714
-53.375557	59.931987	2.392430
-63.285061	172.822772	3.394274
-59.767351	132.704416	3.251359
-55.967702	87.333606	2.506415
-64.003320	178.832725	3.320715
-60.447722	138.859680	3.036875
-57.906972	110.892990	3.269496
-52.843101	50.236924	2.212508
-56.698575	95.331817	2.858265
-54.332917	65.597803	2.055028
-55.217015	75.287107	2.171307
-53.287404	52.159951	1.840600
-52.921875	49.088055	2.211042
-60.071489	132.422775	3.378171
-59.552606	125.229930	3.179618
-59.022436	118.873376	3.115098
-57.569854	101.371569	3.025867
-54.147829	60.730234	2.357367
-54.103016	57.833795	1.882972
-53.623632	52.972610	1.920456
-58.240055	106.880285	3.046462
-57.364681	95.934803	2.736300
-55.123428	66.927651	2.005240
-58.843350	112.262980	3.030406
-65.568791	186.834140	3.224836
-59.385587	117.948847	3.033415
-63.122126	157.737987	3.121323
-57.181589	86.879661	2.436030
-59.866301	119.535854	3.101086
-58.936189	108.733070	3.033494
-59.132370	109.596583	3.117649
-59.120416	107.572096	2.994029
-55.965576	68.118234	2.191768
-53.995236	45.634748	2.163509
-55.181233	55.401804	1.691566
-54.959488	52.612338	1.818717
-54.383154	46.271151	1.762546
-62.724809	143.975251	3.118167
-56.549013	71.380840	2.101781
-63.238687	148.234426	3.013150
-59.491541	107.461546	3.046784
-55.743211	63.116639	2.489659
-62.916483	144.235029	3.372861
-55.573542	58.243922	2.278628
-54.694846	49.836611	2.377844
-55.073004	52.767712	2.326016
-61.696626	130.067115	3.576425
-55.020061	48.090019	1.686357
-54.737949	47.378129	2.141744
-54.573805	44.372246	2.115728
1.898809	91.449840	4.864466
-4.980353	171.751745	6.340346
3.534182	60.509038	6.542882
-2.915597	141.696968	5.552749
4.179546	52.796147	4.930531
3.649782	57.204163	5.243864
3.677766	56.616261	5.072244
-0.788319	111.527921	5.113146
-7.398979	185.068475	6.861697
-5.979996	170.188599	6.438630
-0.371225	104.692601	5.027464
-6.875222	178.580751	6.474488
-7.102515	179.456160	6.845910
3.383362	54.568187	4.708052
-0.390230	87.797032	4.525018
2.735457	50.146263	4.067000
-5.390237	145.678793	5.669000
2.352844	50.929188	4.076297
-2.036902	102.040694	4.662959
1.190555	59.660865	4.973973
-6.122071	145.074070	5.050750
-0.863864	77.596750	4.620044
-0.865365	76.244147	4.586433
-0.871761	75.390302	4.482526
-10.643048	187.569439	6.838760
-3.445030	104.574468	4.987492
1.254567	48.637492	4.173124
-2.106927	185.305021	7.656944
-2.275827	182.603885	7.345904
7.838498	55.778644	6.627272
7.872669	54.122109	6.802648
